date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:45:36	43365/43365	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2a-a965%22	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-4.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-4.jpg	(from https://templates.envytheme.com/traip/default/assets/css/style.css)
10:45:37	53731/53731	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2b-d1e3%22	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-5.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-5.jpg	(from https://templates.envytheme.com/traip/default/assets/css/style.css)
10:45:37	57024/57024	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2b-dec0%22	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-6.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-6.jpg	(from https://templates.envytheme.com/traip/default/assets/css/style.css)
10:45:37	37187/37187	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2b-9143%22	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-7.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-7.jpg	(from https://templates.envytheme.com/traip/default/assets/css/style.css)
10:45:37	42326/42326	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2b-a556%22	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-8.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-8.jpg	(from https://templates.envytheme.com/traip/default/assets/css/style.css)
10:45:38	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Jul%202022%2003:45:38%20GMT	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-9.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-9.jpg	(from https://templates.envytheme.com/traip/default/assets/css/style.css)
10:45:38	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Jul%202022%2003:45:38%20GMT	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-10.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-10.jpg	(from https://templates.envytheme.com/traip/default/assets/css/style.css)
10:45:38	440908/440908	---M--	200	added ('OK')	image/png	etag:%2261556a16-6e4d6%22	https://templates.envytheme.com/traip/default/assets/images/footer-bg.png	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/footer-bg.png	(from https://templates.envytheme.com/traip/default/assets/css/style.css)
10:45:38	227870/227870	---M--	200	added ('OK')	image/jpeg	etag:%2261556a16-37a1e%22	https://templates.envytheme.com/traip/default/assets/images/contact-grid-bg.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/contact-grid-bg.jpg	(from https://templates.envytheme.com/traip/default/assets/css/style.css)
10:45:38	74/74	---M--	200	added ('OK')	image/png	etag:%2261556a17-4a%22	https://templates.envytheme.com/traip/default/assets/images/pattarn.png	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/pattarn.png	(from https://templates.envytheme.com/traip/default/assets/css/style.css)
10:45:39	462713/462713	---M--	200	added ('OK')	image/jpeg	etag:%2261556a3a-70f79%22	https://templates.envytheme.com/traip/default/assets/images/homepage-3/bg-1.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/homepage-3/bg-1.jpg	(from https://templates.envytheme.com/traip/default/assets/css/style.css)
10:45:39	169416/169416	---M--	200	added ('OK')	image/jpeg	etag:%2261556a3b-295c8%22	https://templates.envytheme.com/traip/default/assets/images/homepage-3/bg-2.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/homepage-3/bg-2.jpg	(from https://templates.envytheme.com/traip/default/assets/css/style.css)
10:45:40	464556/464556	---M--	200	added ('OK')	image/jpeg	etag:%2261556a3d-716ac%22	https://templates.envytheme.com/traip/default/assets/images/homepage-3/bg-3.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/homepage-3/bg-3.jpg	(from https://templates.envytheme.com/traip/default/assets/css/style.css)
10:45:40	254804/254804	---M--	200	added ('OK')	image/jpeg	etag:%2261556a3d-3e354%22	https://templates.envytheme.com/traip/default/assets/images/homepage-3/bg-4.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/homepage-3/bg-4.jpg	(from https://templates.envytheme.com/traip/default/assets/css/style.css)
10:45:40	453492/453492	---M--	200	added ('OK')	image/jpeg	etag:%2261556a3e-6eb74%22	https://templates.envytheme.com/traip/default/assets/images/homepage-3/bg-5.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/homepage-3/bg-5.jpg	(from https://templates.envytheme.com/traip/default/assets/css/style.css)
10:45:40	303743/303743	---M--	200	added ('OK')	image/jpeg	etag:%2261556a3f-4a27f%22	https://templates.envytheme.com/traip/default/assets/images/homepage-3/bg-6.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/homepage-3/bg-6.jpg	(from https://templates.envytheme.com/traip/default/assets/css/style.css)
10:45:41	5112/5112	---M--	200	added ('OK')	image/png	etag:%2261556a4b-13f8%22	https://templates.envytheme.com/traip/default/assets/images/shapes/mini-shape-3.png	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/shapes/mini-shape-3.png	(from https://templates.envytheme.com/traip/default/index-2.html)
10:45:41	88286/88286	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2f-158de%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-1.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-1.jpg	(from https://templates.envytheme.com/traip/default/index-2.html)
10:45:42	6163822/6163822	---M--	200	added ('OK')	video/x-m4v	etag:%2261556a41-5e0d6e%22	https://templates.envytheme.com/traip/default/assets/images/homepage-2/header-video.m4v	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/homepage-2/header-video.m4v	(from https://templates.envytheme.com/traip/default/index-2.html)
10:45:42	129673/129673	---M--	200	added ('OK')	image/jpeg	etag:%2261556a31-1fa89%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-2.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-2.jpg	(from https://templates.envytheme.com/traip/default/index-2.html)
10:45:42	52915/52915	---M--	200	added ('OK')	image/jpeg	etag:%2261556a32-ceb3%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-3.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-3.jpg	(from https://templates.envytheme.com/traip/default/index-2.html)
10:45:43	62549/62549	---M--	200	added ('OK')	image/jpeg	etag:%2261556a4c-f455%22	https://templates.envytheme.com/traip/default/assets/images/team/team-1.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/team/team-1.jpg	(from https://templates.envytheme.com/traip/default/index-2.html)
10:45:43	51086/51086	---M--	200	added ('OK')	image/jpeg	etag:%2261556a4c-c78e%22	https://templates.envytheme.com/traip/default/assets/images/team/team-2.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/team/team-2.jpg	(from https://templates.envytheme.com/traip/default/index-2.html)
10:45:43	49372/49372	---M--	200	added ('OK')	image/jpeg	etag:%2261556a4c-c0dc%22	https://templates.envytheme.com/traip/default/assets/images/team/team-3.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/team/team-3.jpg	(from https://templates.envytheme.com/traip/default/index-2.html)
10:45:43	78768/78768	---M--	200	added ('OK')	image/jpeg	etag:%2261556a4c-133b0%22	https://templates.envytheme.com/traip/default/assets/images/team/team-4.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/team/team-4.jpg	(from https://templates.envytheme.com/traip/default/index-2.html)
10:45:44	47728/47728	---M--	200	added ('OK')	image/jpeg	etag:%2261556a34-ba70%22	https://templates.envytheme.com/traip/default/assets/images/gallery/photo-gallary-1.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/gallery/photo-gallary-1.jpg	(from https://templates.envytheme.com/traip/default/index-2.html)
10:45:44	80003/80003	---M--	200	added ('OK')	image/jpeg	etag:%2261556a34-13883%22	https://templates.envytheme.com/traip/default/assets/images/gallery/photo-gallary-2.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/gallery/photo-gallary-2.jpg	(from https://templates.envytheme.com/traip/default/index-2.html)
10:45:44	81370/81370	---M--	200	added ('OK')	image/jpeg	etag:%2261556a34-13dda%22	https://templates.envytheme.com/traip/default/assets/images/gallery/photo-gallary-3.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/gallery/photo-gallary-3.jpg	(from https://templates.envytheme.com/traip/default/index-2.html)
10:45:45	803894/803894	---M--	200	added ('OK')	video/mp4	etag:%2261556a34-c4436%22	https://templates.envytheme.com/traip/default/assets/images/gallery/photo-gallary-5.mp4	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/gallery/photo-gallary-5.mp4	(from https://templates.envytheme.com/traip/default/index-2.html)
10:45:45	103168/103168	---M--	200	added ('OK')	image/jpeg	etag:%2261556a34-19300%22	https://templates.envytheme.com/traip/default/assets/images/gallery/photo-gallary-5.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/gallery/photo-gallary-5.jpg	(from https://templates.envytheme.com/traip/default/index-2.html)
10:45:45	95275/95275	---M--	200	added ('OK')	image/jpeg	etag:%2261556a34-1742b%22	https://templates.envytheme.com/traip/default/assets/images/gallery/photo-gallary-6.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/gallery/photo-gallary-6.jpg	(from https://templates.envytheme.com/traip/default/index-2.html)
10:45:45	2230/2230	---MCZ	200	added ('OK')	text/css	etag:W/%2261556a0f-8b6%22	https://templates.envytheme.com/traip/default/assets/css/jquery.multiscroll.css	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/css/jquery.multiscroll.css	(from https://templates.envytheme.com/traip/default/index-3.html)
10:45:46	12696/12696	---M--	200	added ('OK')	image/png	etag:%2261556a3f-3198%22	https://templates.envytheme.com/traip/default/assets/images/homepage-3/text-layer.png	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/homepage-3/text-layer.png	(from https://templates.envytheme.com/traip/default/index-3.html)
10:45:46	11704/11704	---M--	200	added ('OK')	image/png	etag:%2261556a4b-2db8%22	https://templates.envytheme.com/traip/default/assets/images/shapes/mini-shape-4.png	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/shapes/mini-shape-4.png	(from https://templates.envytheme.com/traip/default/index-3.html)
10:45:46	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Jul%202022%2003:45:47%20GMT	https://templates.envytheme.com/traip/default/terms-condition.html	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/terms-condition.html	(from https://templates.envytheme.com/traip/default/index-3.html)
10:45:46	12931/12931	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261556a1a-3283%22	https://templates.envytheme.com/traip/default/assets/js/jquery.easings.min.js	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/js/jquery.easings.min.js	(from https://templates.envytheme.com/traip/default/index-3.html)
10:45:47	10537/10537	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261556a1a-2929%22	https://templates.envytheme.com/traip/default/assets/js/jquery.multiscroll.min.js	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/js/jquery.multiscroll.min.js	(from https://templates.envytheme.com/traip/default/index-3.html)
10:45:47	52443/52443	---M--	200	added ('OK')	image/jpeg	etag:%2261556a15-ccdb%22	https://templates.envytheme.com/traip/default/assets/images/about-us-image.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/about-us-image.jpg	(from https://templates.envytheme.com/traip/default/about-us.html)
10:45:48	74336/74336	---M--	200	added ('OK')	image/jpeg	etag:%2261556a49-12260%22	https://templates.envytheme.com/traip/default/assets/images/products/product-5.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/products/product-5.jpg	(from https://templates.envytheme.com/traip/default/products.html)
10:45:48	36354/36354	---M--	200	added ('OK')	image/jpeg	etag:%2261556a49-8e02%22	https://templates.envytheme.com/traip/default/assets/images/products/product-6.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/products/product-6.jpg	(from https://templates.envytheme.com/traip/default/products.html)
10:45:48	69052/69052	---M--	200	added ('OK')	image/jpeg	etag:%2261556a49-10dbc%22	https://templates.envytheme.com/traip/default/assets/images/products/product-7.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/products/product-7.jpg	(from https://templates.envytheme.com/traip/default/products.html)
10:45:48	35482/35482	---M--	200	added ('OK')	image/jpeg	etag:%2261556a49-8a9a%22	https://templates.envytheme.com/traip/default/assets/images/products/product-8.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/products/product-8.jpg	(from https://templates.envytheme.com/traip/default/products.html)
10:45:49	38221/38221	---M--	200	added ('OK')	image/jpeg	etag:%2261556a49-954d%22	https://templates.envytheme.com/traip/default/assets/images/products/product-9.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/products/product-9.jpg	(from https://templates.envytheme.com/traip/default/products.html)
10:45:49	38724/38724	---M--	200	added ('OK')	image/jpeg	etag:%2261556a48-9744%22	https://templates.envytheme.com/traip/default/assets/images/products/product-10.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/products/product-10.jpg	(from https://templates.envytheme.com/traip/default/products.html)
10:45:49	20404/20404	---M--	200	added ('OK')	image/jpeg	etag:%2261556a48-4fb4%22	https://templates.envytheme.com/traip/default/assets/images/products/product-11.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/products/product-11.jpg	(from https://templates.envytheme.com/traip/default/products.html)
10:45:49	34172/34172	---M--	200	added ('OK')	image/jpeg	etag:%2261556a48-857c%22	https://templates.envytheme.com/traip/default/assets/images/products/product-12.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/products/product-12.jpg	(from https://templates.envytheme.com/traip/default/products.html)
10:45:49	9356/9356	---M--	200	added ('OK')	image/jpeg	etag:%2261556a4e-248c%22	https://templates.envytheme.com/traip/default/assets/images/users/user-1.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/users/user-1.jpg	(from https://templates.envytheme.com/traip/default/single-product.html)
10:45:50	6916/6916	---M--	200	added ('OK')	image/jpeg	etag:%2261556a4f-1b04%22	https://templates.envytheme.com/traip/default/assets/images/users/user-3.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/users/user-3.jpg	(from https://templates.envytheme.com/traip/default/single-product.html)
10:45:50	278316/278316	---M--	200	added ('OK')	image/jpeg	etag:%2261556a31-43f2c%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-19.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-19.jpg	(from https://templates.envytheme.com/traip/default/hotels.html)
10:45:50	279913/279913	---M--	200	added ('OK')	image/jpeg	etag:%2261556a31-44569%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-20.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-20.jpg	(from https://templates.envytheme.com/traip/default/hotels.html)
10:45:51	78152/78152	---M--	200	added ('OK')	image/jpeg	etag:%2261556a31-13148%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-21.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-21.jpg	(from https://templates.envytheme.com/traip/default/hotels.html)
10:45:51	92172/92172	---M--	200	added ('OK')	image/jpeg	etag:%2261556a31-1680c%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-22.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-22.jpg	(from https://templates.envytheme.com/traip/default/hotels.html)
10:45:51	97394/97394	---M--	200	added ('OK')	image/jpeg	etag:%2261556a31-17c72%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-23.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-23.jpg	(from https://templates.envytheme.com/traip/default/hotels.html)
10:45:52	191053/191053	---M--	200	added ('OK')	image/jpeg	etag:%2261556a32-2ea4d%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-24.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-24.jpg	(from https://templates.envytheme.com/traip/default/hotels.html)
10:45:52	29264/29264	---M--	200	added ('OK')	image/jpeg	etag:%2261556a4c-7250%22	https://templates.envytheme.com/traip/default/assets/images/team/team-5.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/team/team-5.jpg	(from https://templates.envytheme.com/traip/default/team.html)
10:45:52	47725/47725	---M--	200	added ('OK')	image/jpeg	etag:%2261556a4c-ba6d%22	https://templates.envytheme.com/traip/default/assets/images/team/team-6.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/team/team-6.jpg	(from https://templates.envytheme.com/traip/default/team.html)
10:45:52	73791/73791	---M--	200	added ('OK')	image/jpeg	etag:%2261556a4c-1203f%22	https://templates.envytheme.com/traip/default/assets/images/team/team-7.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/team/team-7.jpg	(from https://templates.envytheme.com/traip/default/team.html)
10:45:53	37170/37170	---M--	200	added ('OK')	image/jpeg	etag:%2261556a4d-9132%22	https://templates.envytheme.com/traip/default/assets/images/team/team-8.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/team/team-8.jpg	(from https://templates.envytheme.com/traip/default/team.html)
10:45:53	170160/170160	---M--	200	added ('OK')	image/jpeg	etag:%2261556a17-298b0%22	https://templates.envytheme.com/traip/default/assets/images/together.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/together.jpg	(from https://templates.envytheme.com/traip/default/who-we-are.html)
10:45:53	7992/7992	---M--	200	added ('OK')	image/jpeg	etag:%2261556a18-1f38%22	https://templates.envytheme.com/traip/default/assets/images/user.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/user.jpg	(from https://templates.envytheme.com/traip/default/my-account.html)
10:45:53	21362/21362	---M--	200	added ('OK')	image/png	etag:%2261556a15-5372%22	https://templates.envytheme.com/traip/default/assets/images/404.png	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/404.png	(from https://templates.envytheme.com/traip/default/404.html)
10:45:54	227537/227537	---M--	200	added ('OK')	image/jpeg	etag:%2261556a17-378d1%22	https://templates.envytheme.com/traip/default/assets/images/terms.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/terms.jpg	(from https://templates.envytheme.com/traip/default/terms-conditions.html)
10:45:54	234616/234616	---M--	200	added ('OK')	image/jpeg	etag:%2261556a17-39478%22	https://templates.envytheme.com/traip/default/assets/images/privacy-policy.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/privacy-policy.jpg	(from https://templates.envytheme.com/traip/default/privacy-policy.html)
10:45:54	74916/74916	---M--	200	added ('OK')	image/jpeg	etag:%2261556a32-124a4%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-4.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-4.jpg	(from https://templates.envytheme.com/traip/default/destination.html)
10:45:55	104657/104657	---M--	200	added ('OK')	image/jpeg	etag:%2261556a32-198d1%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-5.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-5.jpg	(from https://templates.envytheme.com/traip/default/destination.html)
10:45:55	34719/34719	---M--	200	added ('OK')	image/jpeg	etag:%2261556a32-879f%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-6.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-6.jpg	(from https://templates.envytheme.com/traip/default/destination.html)
10:45:55	169349/169349	---M--	200	added ('OK')	image/jpeg	etag:%2261556a32-29585%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-7.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-7.jpg	(from https://templates.envytheme.com/traip/default/destination.html)
10:45:55	81780/81780	---M--	200	added ('OK')	image/jpeg	etag:%2261556a32-13f74%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-8.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-8.jpg	(from https://templates.envytheme.com/traip/default/destination.html)
10:45:56	70228/70228	---M--	200	added ('OK')	image/jpeg	etag:%2261556a32-11254%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-9.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-9.jpg	(from https://templates.envytheme.com/traip/default/destination.html)
10:45:56	137526/137526	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2f-21936%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-10.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-10.jpg	(from https://templates.envytheme.com/traip/default/destination.html)
10:45:56	187679/187679	---M--	200	added ('OK')	image/jpeg	etag:%2261556a30-2dd1f%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-11.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-11.jpg	(from https://templates.envytheme.com/traip/default/destination.html)
10:45:57	307680/307680	---M--	200	added ('OK')	image/jpeg	etag:%2261556a30-4b1e0%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-12.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-12.jpg	(from https://templates.envytheme.com/traip/default/destination.html)
10:45:57	450005/450005	---M--	200	added ('OK')	image/jpeg	etag:%2261556a30-6ddd5%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-13.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-13.jpg	(from https://templates.envytheme.com/traip/default/destination.html)
10:45:57	307455/307455	---M--	200	added ('OK')	image/jpeg	etag:%2261556a30-4b0ff%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-14.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-14.jpg	(from https://templates.envytheme.com/traip/default/destination.html)
10:45:57	286092/286092	---M--	200	added ('OK')	image/jpeg	etag:%2261556a30-45d8c%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-15.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-15.jpg	(from https://templates.envytheme.com/traip/default/destination.html)
10:45:58	234616/234616	---M--	200	added ('OK')	image/jpeg	etag:%2261556a33-39478%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-lg-1.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-lg-1.jpg	(from https://templates.envytheme.com/traip/default/single-destination.html)
10:45:58	158188/158188	---M--	200	added ('OK')	image/jpeg	etag:%2261556a33-269ec%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-grid-1.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-grid-1.jpg	(from https://templates.envytheme.com/traip/default/single-destination.html)
10:45:58	129528/129528	---M--	200	added ('OK')	image/jpeg	etag:%2261556a33-1f9f8%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-grid-2.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-grid-2.jpg	(from https://templates.envytheme.com/traip/default/single-destination.html)
